"b_Intercept","alpha"
151.483536060852,149.336453459099
152.472859169498,149.350286718315
151.935588612691,149.351290714751
151.050998965473,149.341050698204
151.086721988892,149.352861673186
151.478227841463,149.35616653373
151.846678116615,149.358170258428
151.269057318532,149.359940337763
151.263898593152,149.361322089856
151.694383504277,149.362502524952
150.021443173305,149.364981511059
149.908761828296,149.368857861711
150.471683885165,149.362592466891
151.504163923645,149.363216884255
150.608712177437,149.350483809555
150.408570277602,149.346343983866
150.706283156472,149.361700601307
151.043254669399,149.360545081283
151.271676936528,149.357894674897
151.042136190019,149.356082400268
150.545706062719,149.35285831409
151.214821516507,149.352757478133
151.176332752196,149.343876376348
151.261539948254,149.342339403931
151.250310048273,149.34435689221
150.884553216072,149.346505657066
150.745588478912,149.343891993078
151.070485577797,149.343341885011
150.94411443906,149.344778666372
150.567266230107,149.347082432325
150.022157803804,149.349203612898
149.873650687363,149.349913216185
150.301533299414,149.350088974782
150.806735672654,149.350870989031
150.795238731309,149.350049368323
150.905739432425,149.349766825831
151.337799465329,149.350956170838
151.050729809765,149.351915787043
151.363377923535,149.353578995132
151.785515204067,149.349635956515
152.062250601758,149.349611802754
152.192592550255,149.35076182862
152.225352247662,149.349634550676
152.379285767014,149.35255895974
147.666981945945,149.354066658135
147.909038528492,149.354689385978
147.529689337088,149.349987623282
147.638857511907,149.351082002992
148.324563607192,149.353247317243
148.890077509716,149.350491483363
148.483108175738,149.347234273107
148.26063312757,149.349095988383
148.161122580212,149.349189329605
144.746227539607,149.347456596075
144.22788352531,149.317070499353
144.070836062418,149.318656212702
143.916510016073,149.321288891548
144.189795629559,149.320297417102
144.501815095418,149.320010961332
145.070195752432,149.315817984425
145.016808632798,149.316465224431
145.329931321436,149.314963948312
145.010084745426,149.313466226302
144.951287517746,149.313625042986
145.156625866548,149.315027157424
144.871548771412,149.317935546461
145.464732796667,149.318347176792
145.393025715611,149.312238463497
146.357485528997,149.312358380037
147.07095614356,149.316278394585
147.293428083088,149.316194229558
147.941889050968,149.313984550123
148.225818604794,149.314751990711
148.551152090646,149.313401485534
150.058475848355,149.316775669379
150.557014112276,149.309254412075
149.531424639012,149.309778850733
149.469481726934,149.293110170463
148.71946946584,149.292359280832
149.109855068893,149.29260568112
148.810228535405,149.292890740495
148.830077071749,149.300718919052
149.78527979866,149.297949935158
150.466036788586,149.270966501852
150.195520755521,149.261961842117
149.893158263162,149.262431654063
150.705746540159,149.259455912069
150.333110817167,149.26090436902
150.994090169286,149.261505590557
150.945885177597,149.253158461149
151.328246521071,149.253160055043
151.333124574634,149.25617658976
151.035134650881,149.258393357557
150.801383077869,149.258666754241
150.874005811322,149.263097421594
150.754797709196,149.265633732331
150.934593447249,149.264698190744
151.477382681331,149.26523946617
150.979106535175,149.265276136897
151.157237071935,149.270230456577
151.354340895415,149.269467452329
151.380474578292,149.268762196837
151.020245985303,149.265212520496
150.958336111973,149.264566153262
151.267734929745,149.265097115701
151.193064690051,149.265806191619
152.137557846841,149.265947363637
152.368437185724,149.272459341541
152.27755300823,149.271684645673
152.463804713788,149.273251565089
152.213281604124,149.273374528926
153.614629575899,149.270522908734
153.68535645865,149.27062510508
154.244674157157,149.271141885833
153.249810334871,149.271624124381
151.478766799658,149.270565462667
151.596461699901,149.270826394489
151.403934611933,149.271603112361
151.57877324032,149.271919671265
151.512038908034,149.271078473099
151.164314435385,149.271503580413
151.053256907171,149.271159833637
151.063627737522,149.265329285211
150.433175496365,149.265139807071
151.190945821154,149.263431721864
151.851152327241,149.259547189766
151.979266962969,149.247338369374
151.729138147851,149.248552861449
150.944323156823,149.251099782262
151.663006736168,149.243042645267
155.70902174604,149.244780624636
155.865464727114,149.241714979148
156.781562065785,149.239023383186
155.602749853274,149.238047552683
156.179002953479,149.236169927005
155.875037721431,149.243423876304
157.036565895853,149.245004790373
156.532527601372,149.247398841758
156.908081745493,149.247166419284
156.149627998277,149.248073864157
156.552898620027,149.252063314384
156.920463885428,149.250763902775
157.51863913277,149.257751051218
157.077101980385,149.256119886424
158.19566490625,149.254887140077
158.205343285881,149.255886523906
159.482900178463,149.254926579982
159.554292074366,149.253529008562
158.297155254123,149.255551396034
159.090657715197,149.253929751011
159.184346097442,149.253967722964
159.262030730045,149.258186335901
158.865946979701,149.257444769121
158.748688108868,149.255809277777
158.53010673415,149.255637574881
158.878774532134,149.254715255848
159.225762076214,149.25901024713
158.398875878286,149.256495244298
159.446892787503,149.254338335127
157.609516671399,149.251941847086
155.51174296005,149.256608836561
155.934939281627,149.258752967171
155.141424382925,149.245386669241
155.268441050476,149.240379647663
155.576038558041,149.231833877658
155.018120195159,149.236141667648
155.760571408207,149.201885350824
149.851719017811,147.914978619541
150.185140822502,147.915103052423
150.657724018561,147.915096172444
150.304081508078,147.915025272152
150.960064403973,147.914918926809
150.298367953499,147.914938580832
150.53564874063,147.915102272386
150.51905029325,147.915575954789
149.5440677457,147.915922405838
149.682832075466,147.915837986754
149.14656514345,147.915842255772
149.070901841714,147.915539821943
149.022988580383,147.915506448657
149.250893443675,147.915506448657
149.70991812548,147.915478144838
150.528814541261,147.915478144838
150.461048650636,147.915552818653
150.458299228692,147.915674110236
149.982365041072,147.915613508458
149.317292529472,147.915628243585
149.476571969292,147.915628243585
149.523822615994,147.915628243585
149.356181599776,147.915628243585
149.224782602687,147.915645478161
149.899603204142,147.915645478161
149.541082550795,147.915106263075
149.61337633562,147.915318627159
148.703380665932,147.91533247889
148.99180437593,147.91533247889
149.123825531785,147.915184965088
148.84985288306,147.915276040767
148.289026045529,147.915276040767
147.83001738555,147.915390034564
148.01892221643,147.915066721363
147.832063056403,147.915301654374
147.753420574755,147.914785131287
148.137422951847,147.91461394582
147.219460779651,147.913272408458
147.659375726172,147.914314875047
147.580143505022,147.913808722377
147.330256878915,147.913898878614
146.878739647706,147.914081926167
146.981683116874,147.914207203514
146.921454287676,147.914730706508
146.968147415609,147.914405647131
146.842460193452,147.914014557177
146.609155753273,147.914100984142
146.59904553246,147.914145397692
146.362909202052,147.914273842421
146.686219684828,147.913511378282
139.607453596184,147.913551481114
138.970806971937,147.914470113389
138.425535910351,147.914533445554
138.305766688307,147.913862503616
138.195533564109,147.914088877219
137.452313976187,147.914601423797
137.247320387688,147.915783428574
137.158622571771,147.915757838548
137.995784897148,147.915162551901
138.49765292087,147.915654737477
137.344701219255,147.915832723796
137.166423447265,147.91546810944
137.728242138373,147.915651861869
138.080571413015,147.915794840081
142.242627731155,147.915823958926
141.605740537517,147.915666719471
141.688711122736,147.913760525224
142.272778625471,147.913780909966
140.434509955838,147.914056610949
141.289373535247,147.913711658945
141.292967633059,147.913785305539
141.190188417031,147.913864290189
141.160709607755,147.913984990428
144.883621158385,147.913995695545
144.815552729213,147.914403481998
144.268116276804,147.914191104715
144.177782605033,147.914050412782
144.534242357068,147.914022809317
144.461642414495,147.917143071285
144.306847103297,147.917092801391
144.497465004392,147.917587484583
144.546772715505,147.917364302839
145.133908855981,147.917364302839
144.243501556373,147.917459776936
143.311493662005,147.917400610223
143.411810643271,147.917403722364
143.970877692155,147.917441624798
143.245287024041,147.916960023105
143.227279953364,147.917128610324
143.224962442377,147.917128610324
143.285871710266,147.916946235171
143.425472168251,147.917145608948
143.921204913976,147.9168178363
144.989403072533,147.917142030833
144.719085249262,147.91676620329
144.649060749854,147.91603397036
145.260646786562,147.915731457799
144.79462176601,147.915767163253
146.887073776291,147.915580706419
147.306246541558,147.915461705773
146.630745081618,147.915516826196
146.720432802247,147.915686630624
146.932732634172,147.916542944433
147.308447963949,147.916558269551
147.375884085333,147.916384069684
148.002750451448,147.916712094765
147.021410709828,147.917038311691
147.240869833019,147.91704524889
147.634684528664,147.917084597753
147.770098845239,147.917205128906
148.182141486607,147.917235622986
146.966859741898,147.916996529948
148.19382616534,147.916890024052
148.141942951117,147.916789201304
147.989999419942,147.916964511928
148.49746639207,147.916866971591
148.338343499669,147.916748708621
147.988887152752,147.918604084042
147.92834389653,147.918479714799
147.917629318179,147.918451535789
148.234185256622,147.917414275201
147.751317345111,147.918574879765
147.738032386819,147.917921939738
147.231809686239,147.917918511951
147.068625524166,147.918012627982
145.292190787267,147.917819688791
145.027978270711,147.918091671499
145.052190759368,147.918107702041
145.831522200917,147.918140163584
145.804904767994,147.918004784669
145.790955799488,147.918004784669
146.198361076639,147.918113240653
145.981843732223,147.918139933314
145.272238998761,147.918235615501
146.140505314871,147.918268715451
144.727363544269,147.917992409295
145.182067943509,147.917831365011
144.468401745827,147.918205084895
144.847948606393,147.91843169995
145.09293755724,147.918422940146
144.973318163218,147.918203674469
145.036755500033,147.918294429193
144.688430860004,147.918440597723
144.930084221431,147.918880563846
144.462741227155,147.919119127441
144.076393784379,147.918971497261
144.158887556525,147.918813867652
143.432136970444,147.918946196415
143.328676686901,147.919743822984
144.937430870896,147.919594879558
145.263848041965,147.919988442445
145.501311676588,147.919694349322
145.066440514844,147.919743523717
145.97179168292,147.919809451015
146.431741137681,147.919605907283
146.851948297565,147.91949257656
146.215732026057,147.919608553624
146.267829510942,147.919306325131
147.931436362609,147.919234238003
146.917201849971,147.919375016666
146.968243021838,147.919772806699
146.953846792459,147.920215410921
146.545789771304,147.920244980471
146.235174034666,147.919908999576
146.256541844684,147.919652463273
146.226960309514,147.919998778449
146.098160007244,147.919138772552
145.253895691993,147.919714521201
145.789074719145,147.91698988576
145.911831801867,147.915930523034
145.385971256079,147.915819805359
146.396970325172,147.916398561993
146.243144263263,147.915876312211
146.933185692171,147.915619275623
146.163615938095,147.915750753174
145.908047833086,147.915791476519
146.581526416044,147.915791476519
145.994346681557,147.915789033063
145.643897410645,147.915854517667
145.900844092726,147.915909325678
146.304756907555,147.916400426553
146.982998745336,147.916440992841
147.334489920147,147.916440992841
147.005441596118,147.91642303787
147.030080834431,147.91642303787
146.388391379854,147.916440506077
146.929427339445,147.916963879847
146.286638486244,147.916959792571
145.796563634711,147.916898567805
146.717212679844,147.916845131579
145.773964922561,147.916643510469
146.660091293403,147.916526531355
146.143512697338,147.916502831409
146.115340532533,147.916535996664
145.419904037215,147.916435408472
145.918146360566,147.91635220327
144.85056871015,147.916369182138
144.637594289709,147.916676359844
145.793160292977,147.916913037218
145.565303585807,147.916762217795
145.576490855285,147.915934626245
144.760523040216,147.91627268999
145.325079099716,147.916714983114
144.267413263179,147.916968178524
144.099169990764,147.917290780435
144.114580850066,147.917329438903
144.620138915796,147.917268842359
144.301452098554,147.917198573854
144.601445126026,147.91795617773
144.257142362384,147.917057123376
142.180375779673,147.917360524733
142.093109888667,147.917526548567
142.049067624981,147.917999181625
142.379684999522,147.918037710303
142.379998932747,147.917792097942
141.693458000591,147.917794845829
141.769267559767,147.91905221469
141.658263013871,147.91901614963
141.876755376602,147.919243516043
141.705891747204,147.919843472496
143.340451033041,147.919844676848
143.593194226903,147.919809928123
143.152221937078,147.919480975789
143.330822068999,147.919619924261
143.778672435912,147.919547767484
143.97524271148,147.919594536783
143.720501745356,147.919573175263
144.135098903028,147.919556165039
145.036368859461,147.919566818349
145.528145308884,147.919537785318
146.356891326114,147.919296481971
146.217659854923,147.919056324004
145.139889157759,147.919601833347
145.338037801729,147.920317567726
145.597612675993,147.920507586933
145.333966863577,147.920573793039
145.603445643417,147.921166886213
145.719271024791,147.921345390505
145.671128588209,147.921455676964
145.826368758714,147.921810718963
146.862497731497,147.921729175842
145.798457483812,147.921759933935
170.060408469835,147.921749634312
170.029643749044,147.921749634312
170.124644856761,147.921842425373
170.75121205893,147.921842425373
171.072435186419,147.921808144757
171.216053612231,147.921700087243
170.616223822198,147.92175899212
169.752642809262,147.921701890394
168.462469232127,147.921288468464
165.687841915841,147.921298883185
166.415772000496,147.921339604292
166.524466188407,147.921294153027
166.567701578633,147.920826537984
166.51449840852,147.920796060722
166.563269570773,147.920496628208
167.04558487034,147.920434137652
166.953428911836,147.920445759549
166.843036529581,147.920814885227
165.279952328433,147.920701716393
165.056333660369,147.920422292592
164.222427511556,147.920520839533
164.032666597541,147.920904850231
163.569568185776,147.921064875996
163.775719201684,147.920436353883
164.131418309707,147.920426661423
164.26168448836,147.920892274008
164.234276239825,147.921015875046
163.231909488917,147.919894494935
163.69211013161,147.919857758886
164.453137315847,147.919776715663
163.744498091762,147.91901021061
164.511619744087,147.918957672498
164.795531022378,147.91893271697
164.576265062929,147.918765680194
163.557622809326,147.917101684788
163.440002361681,147.916829763955
162.026720709357,147.916897156564
161.710511264792,147.917014992444
162.641955153897,147.917254905536
162.513420926331,147.917284225888
163.111984896388,147.916952693708
163.640925397769,147.918044934467
163.368128855197,147.918002931099
163.426629572902,147.917955211962
163.115759972368,147.917632766463
163.063930499715,147.917588358358
162.6744225043,147.917595835533
162.718817475985,147.918087640269
162.739962125233,147.917729908613
161.682617501301,147.917598374706
162.179572107732,147.917698061933
161.786552714292,147.918032014544
161.548808792051,147.917582529426
161.600270446661,147.91741865191
161.167399813862,147.917596151325
161.310348518459,147.917659099339
162.180536386548,147.917711912421
162.347134052706,147.917859318301
162.525724715184,147.918084726531
162.049709397519,147.918147131292
163.494128132285,147.918131974426
162.998521932611,147.917891493615
163.09393249871,147.917909713511
164.267121481705,147.917957949317
164.936867608068,147.917988648894
164.883665967559,147.91790629503
164.727678439901,147.918075064146
165.027323052577,147.917895199325
164.746203064572,147.917964624757
165.127211726649,147.917957318092
165.586108797792,147.917834335806
165.645081600468,147.91762513044
165.443138074354,147.917640701048
165.71957186965,147.917587315628
165.516239890552,147.91730176648
165.701564607933,147.917359777212
165.797916370054,147.917246169551
165.395025253344,147.917477883512
165.225402116304,147.917092503666
164.865540543236,147.916986765903
164.402547763869,147.917728130431
164.248485796354,147.91714199895
164.256801441484,147.917125841153
163.982045523414,147.917910718975
163.868783362804,147.917854138515
163.847921039716,147.917869459602
163.139933150658,147.917798381279
163.149600386522,147.917783233561
163.934477879315,147.917637362543
161.920089666846,147.917637362543
161.608829853852,147.917741570749
161.930312131646,147.91761432344
161.94492337849,147.917231979215
161.646417030255,147.917210383781
161.922177216215,147.917382511158
161.700123079389,147.917503945762
154.310632163707,147.917503945762
154.392048909529,147.9175811459
154.497583156462,147.917595376483
154.024938213933,147.917378885685
153.880644806762,147.918333185961
153.099272102591,147.917924910315
152.529284361763,147.917924910315
152.292891522683,147.917924021795
152.543136652922,147.917924021795
152.660257276095,147.917644352564
152.018740771073,147.917753603355
151.399225817879,147.917634322286
150.889887677934,147.91765668997
151.1051848237,147.917644612003
151.37181792007,147.917586091442
151.419573189965,147.917586091442
151.463355618814,147.917793517131
151.993501739269,147.918000743374
152.15523948012,147.917975371502
151.721530188667,147.917911397892
151.875914359349,147.917911397892
152.09933990573,147.917911397892
152.725845668199,147.917891395688
152.031266515462,147.917713399587
151.651740920858,147.917912564196
151.856892551712,147.917953176712
152.17727383199,147.918014928393
152.407401769332,147.918060748891
150.638584875079,147.918271362212
150.207089779961,147.917920759736
151.140676604341,147.917246290442
151.279693636148,147.91721127155
149.895163540143,147.917466831172
150.019571212527,147.917179432375
150.235502126375,147.917248998162
150.349984634062,147.917248998162
150.60939773662,147.917271036371
150.549037587968,147.917502660218
151.873604623215,147.9177130009
153.195222574788,147.917511726496
152.960843944173,147.917298445391
153.596154077939,147.917300378744
153.214082512217,147.917341812513
153.537421538497,147.917454706061
153.818609533095,147.917464203963
153.693564876415,147.917561399504
153.885752021762,147.917890118079
154.174870165551,147.917786999899
153.855174953146,147.91772940105
153.607126479402,147.917858442696
153.56386490382,147.918019137529
154.179096274434,147.918008912347
163.331470221713,147.917949751207
161.957016347083,147.917882205816
162.230523641319,147.917662622833
162.211222515333,147.917762721269
161.912435122467,147.917762836288
162.209247904028,147.917823128632
162.440985886777,147.918075175237
162.78348048395,147.917723750093
162.689815510314,147.918104970901
162.939647612874,147.918118615391
162.028644436451,147.917969885969
161.948109961031,147.917752631522
163.006613659672,147.91803332591
164.567384637238,147.918203646921
164.470671822946,147.91819626819
164.770825181078,147.918410900202
164.225788153081,147.918221319212
164.292428342789,147.918359084751
164.463338522828,147.918634146469
163.073603997041,147.918692323673
162.668374660698,147.918711177715
163.032619674006,147.918775374026
162.586689647783,147.918419846779
162.572906950112,147.91834290467
161.837403240787,147.918308487827
161.927832854304,147.918326199564
161.670691816826,147.918374244933
161.443608562589,147.918226169954
161.304976036023,147.917793801171
161.0792181049,147.917608849677
160.901407435043,147.917896962005
159.307770893811,147.917961849445
156.29321960789,147.917936780515
155.764911139462,147.917795283289
155.472206892278,147.917795283289
155.898380783799,147.917795283289
155.433331725404,147.917863034838
155.664016553631,147.917582886683
155.268538477945,147.917892907684
155.551542477401,147.917812776257
152.240149296253,147.917752433364
151.499391156464,147.917975969359
151.992961660146,147.918003636767
152.298320153332,147.917944302453
152.388986831781,147.918231126925
152.198845470926,147.91909750731
151.831696809561,147.919357796937
151.306100827334,147.919375195204
151.764438632808,147.919294713579
152.905185407416,147.919218331967
152.894727597297,147.919272178038
153.542108775897,147.91948530377
153.637088631016,147.919468208534
153.347734290728,147.919477527225
153.313036729445,147.919537072309
153.177267595026,147.919838191128
153.101497632216,147.919727064409
152.796016004352,147.919729789609
153.085978356478,147.919546312586
153.290725262047,147.919851628676
152.419214201218,147.919954639561
147.487390577545,147.918590189774
147.482633502463,147.918643616465
148.040164449747,147.918979259882
147.117334220472,147.918484544585
148.559630645204,147.918362410054
147.791250518728,147.918544259333
148.166184059033,147.918251388663
148.60510456949,147.918132389917
147.830810211319,147.918363134798
148.199207773808,147.918689709889
148.433728600998,147.918055001285
147.966334019587,147.918485159997
147.397832550989,147.918728714877
147.656300885409,147.9183561566
146.20544710805,147.917808051661
146.392902961346,147.918513701581
146.485963303921,147.919085420904
145.623874679859,147.919975844649
145.321488779609,147.919866131701
144.892620973002,147.920060557325
145.096900585221,147.921030533775
144.891741868768,147.921032564212
144.965744431782,147.921017424711
144.77623886036,147.920962413598
145.692567747444,147.920894879982
145.525298705898,147.920966117838
145.356061665745,147.921004806008
145.730202658829,147.920916169135
144.631680911815,147.920916169135
145.02735220764,147.920888730161
144.975970261013,147.920843098005
145.122640792082,147.920615439584
151.754335052733,147.920578002959
168.640170644155,147.921196845368
168.490107594843,147.921203319825
168.667621521565,147.920858108639
168.639208401217,147.921676562094
168.111975021164,147.922605577226
178.6532806853,147.921938685617
177.385562308523,147.921800151105
176.841985387365,147.922242683457
177.626892565721,147.922588536749
177.606241737522,147.922833240427
177.571011822402,147.92292541487
176.97303450911,147.923061341945
175.743618077002,147.923612651789
175.995088969893,147.923472048382
175.921503568245,147.923155986859
176.155970632894,147.923023921802
